timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701350019239,333,bora ,403,Forbidden,Thread Group 1-434,text,false,,3767,121,17,17,https://www.bynder.com/en,333,0,138
1701350019256,324,bora ,403,Forbidden,Thread Group 1-435,text,false,,3767,121,16,16,https://www.bynder.com/en,324,0,135
1701350019278,340,bora ,403,Forbidden,Thread Group 1-436,text,false,,3767,121,18,18,https://www.bynder.com/en,340,0,141
1701350019298,336,bora ,403,Forbidden,Thread Group 1-437,text,false,,3767,121,17,17,https://www.bynder.com/en,336,0,143
1701350019318,331,bora ,403,Forbidden,Thread Group 1-438,text,false,,3767,121,17,17,https://www.bynder.com/en,331,0,136
1701350019338,335,bora ,403,Forbidden,Thread Group 1-439,text,false,,3767,121,17,17,https://www.bynder.com/en,335,0,139
1701350019359,323,bora ,403,Forbidden,Thread Group 1-440,text,false,,3767,121,17,17,https://www.bynder.com/en,323,0,135
1701350019399,376,bora ,403,Forbidden,Thread Group 1-442,text,false,,3767,121,20,20,https://www.bynder.com/en,376,0,165
1701350019419,356,bora ,403,Forbidden,Thread Group 1-443,text,false,,3767,121,20,20,https://www.bynder.com/en,356,0,144
1701350019379,398,bora ,403,Forbidden,Thread Group 1-441,text,false,,3767,121,19,19,https://www.bynder.com/en,398,0,185
1701350019438,347,bora ,403,Forbidden,Thread Group 1-444,text,false,,3767,121,18,18,https://www.bynder.com/en,347,0,145
1701350019456,378,bora ,403,Forbidden,Thread Group 1-445,text,false,,3767,121,19,19,https://www.bynder.com/en,378,0,181
1701350019480,360,bora ,403,Forbidden,Thread Group 1-446,text,false,,3767,121,19,19,https://www.bynder.com/en,360,0,156
1701350019500,342,bora ,403,Forbidden,Thread Group 1-447,text,false,,3767,121,18,18,https://www.bynder.com/en,340,0,141
1701350019520,347,bora ,403,Forbidden,Thread Group 1-448,text,false,,3767,121,18,18,https://www.bynder.com/en,347,0,138
1701350019542,356,bora ,403,Forbidden,Thread Group 1-449,text,false,,3767,121,18,18,https://www.bynder.com/en,356,0,155
1701350019562,339,bora ,403,Forbidden,Thread Group 1-450,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,142
1701350019581,341,bora ,403,Forbidden,Thread Group 1-451,text,false,,3767,121,18,18,https://www.bynder.com/en,341,0,139
1701350019638,359,bora ,403,Forbidden,Thread Group 1-454,text,false,,3767,121,21,21,https://www.bynder.com/en,359,0,141
1701350019601,396,bora ,403,Forbidden,Thread Group 1-452,text,false,,3767,121,21,21,https://www.bynder.com/en,396,0,174
1701350019616,381,bora ,403,Forbidden,Thread Group 1-453,text,false,,3767,121,21,21,https://www.bynder.com/en,381,0,160
1701350019658,340,bora ,403,Forbidden,Thread Group 1-455,text,false,,3767,121,18,18,https://www.bynder.com/en,340,0,138
1701350019678,366,bora ,403,Forbidden,Thread Group 1-456,text,false,,3767,121,19,19,https://www.bynder.com/en,366,0,169
1701350019700,353,bora ,403,Forbidden,Thread Group 1-457,text,false,,3767,121,18,18,https://www.bynder.com/en,353,0,147
1701350019724,348,bora ,403,Forbidden,Thread Group 1-458,text,false,,3767,121,18,18,https://www.bynder.com/en,347,0,145
1701350019756,354,bora ,403,Forbidden,Thread Group 1-460,text,false,,3767,121,19,19,https://www.bynder.com/en,354,0,152
1701350019776,339,bora ,403,Forbidden,Thread Group 1-461,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,137
1701350019741,386,bora ,403,Forbidden,Thread Group 1-459,text,false,,3767,121,18,18,https://www.bynder.com/en,386,0,174
1701350019798,339,bora ,403,Forbidden,Thread Group 1-462,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,139
1701350019817,324,bora ,403,Forbidden,Thread Group 1-463,text,false,,3767,121,17,17,https://www.bynder.com/en,324,0,132
1701350019859,358,bora ,403,Forbidden,Thread Group 1-465,text,false,,3767,121,19,19,https://www.bynder.com/en,358,0,140
1701350019839,378,bora ,403,Forbidden,Thread Group 1-464,text,false,,3767,121,19,19,https://www.bynder.com/en,378,0,160
1701350019879,338,bora ,403,Forbidden,Thread Group 1-466,text,false,,3767,121,19,19,https://www.bynder.com/en,338,0,137
1701350019920,345,bora ,403,Forbidden,Thread Group 1-468,text,false,,3767,121,19,19,https://www.bynder.com/en,345,0,150
1701350019899,372,bora ,403,Forbidden,Thread Group 1-467,text,false,,3767,121,18,18,https://www.bynder.com/en,372,0,173
1701350019938,348,bora ,403,Forbidden,Thread Group 1-469,text,false,,3767,121,18,18,https://www.bynder.com/en,348,0,153
1701350019960,339,bora ,403,Forbidden,Thread Group 1-470,text,false,,3767,121,17,17,https://www.bynder.com/en,337,0,141
1701350019981,359,bora ,403,Forbidden,Thread Group 1-471,text,false,,3767,121,19,19,https://www.bynder.com/en,359,0,158
1701350019998,345,bora ,403,Forbidden,Thread Group 1-472,text,false,,3767,121,18,18,https://www.bynder.com/en,345,0,140
1701350020018,339,bora ,403,Forbidden,Thread Group 1-473,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,140
1701350020040,400,bora ,403,Forbidden,Thread Group 1-474,text,false,,3767,121,21,21,https://www.bynder.com/en,400,0,145
1701350020058,382,bora ,403,Forbidden,Thread Group 1-475,text,false,,3767,121,21,21,https://www.bynder.com/en,382,0,161
1701350020078,362,bora ,403,Forbidden,Thread Group 1-476,text,false,,3767,121,20,20,https://www.bynder.com/en,362,0,143
1701350020101,340,bora ,403,Forbidden,Thread Group 1-477,text,false,,3767,121,19,19,https://www.bynder.com/en,339,0,138
1701350020118,365,bora ,403,Forbidden,Thread Group 1-478,text,false,,3767,121,19,19,https://www.bynder.com/en,365,0,171
1701350020138,349,bora ,403,Forbidden,Thread Group 1-479,text,false,,3767,121,18,18,https://www.bynder.com/en,349,0,154
1701350020159,335,bora ,403,Forbidden,Thread Group 1-480,text,false,,3767,121,17,17,https://www.bynder.com/en,335,0,140
1701350020180,337,bora ,403,Forbidden,Thread Group 1-481,text,false,,3767,121,17,17,https://www.bynder.com/en,337,0,141
1701350020198,353,bora ,403,Forbidden,Thread Group 1-482,text,false,,3767,121,18,18,https://www.bynder.com/en,353,0,154
1701350020219,346,bora ,403,Forbidden,Thread Group 1-483,text,false,,3767,121,18,18,https://www.bynder.com/en,345,0,139
1701350020240,334,bora ,403,Forbidden,Thread Group 1-484,text,false,,3767,121,17,17,https://www.bynder.com/en,334,0,138
1701350020260,342,bora ,403,Forbidden,Thread Group 1-485,text,false,,3767,121,18,18,https://www.bynder.com/en,342,0,142
1701350020300,359,bora ,403,Forbidden,Thread Group 1-487,text,false,,3767,121,20,20,https://www.bynder.com/en,359,0,144
